Age,Income,Children,Tenure,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_NeverMarried,Marital_Separated,Marital_Widowed
88,27208.28,4,60.41609,12.59401,0,1,0,1,0,0,1,0,0,1,1,6,6,4,5,6,4,8,6,0,0,0,0,1,0
64,51338.06,1,67.73415,9.305287,0,1,0,1,1,0,1,1,0,1,1,6,6,7,5,6,7,6,4,1,0,0,0,1,0
64,17702.11,0,57.35881,11.26079,0,1,0,1,1,0,1,0,1,0,0,7,6,6,5,6,5,6,6,0,0,1,0,0,0
33,43343.9,4,51.72997,10.82867,0,0,0,1,0,0,0,1,1,0,1,5,5,5,6,6,5,4,4,1,0,1,0,0,0
32,38645.12,4,66.07094,10.77891,0,1,0,1,0,1,0,0,1,0,0,6,6,5,6,5,6,4,6,1,0,1,0,0,0
81,49975.22,2,71.31658,11.38322,0,0,0,1,1,1,0,0,1,1,1,6,6,6,4,7,5,7,6,0,0,0,1,0,0
49,75040.63,3,67.78527,12.08421,0,1,0,1,1,0,1,1,0,1,0,5,6,6,6,5,6,5,5,1,0,0,0,0,0
73,44282.56,0,59.1268,8.803547,0,0,0,1,1,1,1,1,1,1,0,6,5,5,6,5,7,5,6,1,0,1,0,0,0
44,18033.08,4,49.71999,6.863699,1,0,0,0,0,0,1,0,1,1,0,5,5,5,5,5,7,6,7,1,0,1,0,0,0
79,55474.57,3,66.27257,10.58398,0,0,1,1,0,0,1,1,1,0,1,6,6,5,6,6,6,6,7,0,0,0,0,1,0
42,28147.43,7,56.78578,13.1858,0,1,0,1,1,0,0,1,0,1,1,5,5,6,6,6,5,6,7,0,0,0,0,0,1
30,37631.87,0,66.54637,9.014063,0,1,0,1,0,1,1,0,0,0,1,7,6,7,5,6,7,4,5,0,0,1,0,0,0
24,30834.89,0,70.61755,13.85041,0,0,1,1,1,0,1,1,0,0,0,6,7,6,7,3,7,6,6,0,0,0,0,0,1
57,14549.37,3,51.98225,13.63409,0,1,1,1,0,0,1,1,0,0,1,6,7,6,5,5,7,7,5,1,0,0,0,0,0
22,82749.1,3,68.18047,15.50911,0,0,0,1,1,0,0,1,0,1,0,5,5,5,7,5,6,5,5,1,0,0,0,1,0
43,9043.82,10,55.8392,11.48014,0,1,0,1,0,1,0,1,1,1,0,7,6,7,6,5,7,6,5,1,0,1,0,0,0
58,36569.31,1,50.77278,9.20179,0,0,0,1,1,1,1,0,0,0,0,5,4,4,6,5,5,5,5,0,0,1,0,0,0
68,23962.0,0,61.8783,10.60652,0,0,0,1,0,0,0,0,0,0,1,5,5,5,5,6,4,5,4,1,0,0,1,0,0
74,7729.12,4,55.92296,4.868635,0,0,0,1,0,0,0,0,1,0,0,4,4,5,5,6,5,5,6,0,0,1,0,0,0
87,55132.91,1,70.22382,9.570081,1,1,0,0,0,0,0,1,1,0,0,7,6,7,8,4,5,7,7,1,0,1,0,0,0
57,33550.48,3,37.10779,12.25941,0,1,0,1,0,0,1,0,0,0,0,6,6,6,6,4,6,6,5,1,0,0,1,0,0
34,10655.22,3,71.85451,8.70545,0,0,0,1,1,0,0,0,0,1,0,6,6,5,4,8,5,5,4,1,0,0,0,0,0
35,16214.75,1,71.40033,13.69583,0,1,0,1,1,0,0,1,0,0,0,6,5,5,5,4,7,7,5,0,0,1,0,0,0
48,37064.13,0,48.14443,12.90071,0,1,1,0,0,0,0,0,1,0,1,6,7,7,4,7,5,6,5,0,0,0,1,0,0
53,16959.6,3,69.80263,11.24519,0,1,0,1,0,0,0,0,0,0,0,6,5,6,6,5,5,6,5,0,0,0,1,0,0
42,53102.99,3,62.90882,14.43743,0,0,1,1,0,1,1,1,0,1,1,7,6,6,4,5,6,6,5,0,0,1,0,0,0
18,22871.51,0,52.38257,15.76081,0,1,0,1,1,0,0,1,0,0,1,5,5,6,6,6,7,7,6,1,0,0,0,0,0
45,8934.54,0,55.49451,9.528981,1,1,0,1,1,1,1,1,0,0,1,7,6,6,6,5,6,7,7,1,0,0,0,0,0
24,22328.75,2,57.65949,7.513493,0,1,1,1,1,1,0,1,1,1,0,6,6,7,4,6,5,7,4,1,0,0,1,0,0
68,46018.62,4,70.50313,12.46238,0,0,1,1,1,0,0,0,1,0,1,5,6,6,5,6,7,5,5,1,0,0,0,0,1
79,6063.08,3,63.56932,6.783657,1,0,1,1,0,1,0,1,0,1,1,5,4,6,6,5,5,5,4,1,0,0,0,0,1
20,4824.09,1,48.20556,3.049819,0,0,0,1,0,0,0,0,1,1,0,5,5,6,5,5,7,6,6,1,0,0,1,0,0
21,8716.7,3,50.69797,9.498593,1,0,1,1,1,0,0,0,1,1,1,6,7,7,5,5,6,5,6,1,0,0,0,0,1
76,57316.09,4,66.00509,17.2406,0,1,0,1,0,0,1,0,1,1,1,8,7,8,6,4,6,7,6,0,0,1,0,0,0
81,65542.94,1,58.46541,10.28049,0,1,1,1,1,1,0,0,0,0,1,6,7,6,6,8,6,6,5,1,0,1,0,0,0
62,47589.97,0,71.9039,11.02103,0,0,0,1,0,0,1,1,0,1,1,6,6,6,7,6,5,5,4,1,0,0,0,1,0
47,18435.57,2,69.35321,14.21641,0,0,1,1,1,1,0,0,0,1,0,6,6,6,4,7,6,6,6,1,0,1,0,0,0
60,20746.61,0,44.14411,5.790787,0,0,1,1,1,0,1,1,0,0,1,6,6,6,5,5,7,6,7,0,0,0,0,0,0
25,38884.17,1,50.72837,9.733195,0,0,1,1,1,1,1,1,1,1,0,4,4,4,5,6,4,5,6,0,0,0,0,1,0
78,62884.22,1,66.19707,11.41985,0,1,0,1,1,1,0,0,0,1,0,5,4,5,5,6,5,6,5,1,0,0,1,0,0
35,23178.69,0,46.94667,13.62563,0,1,0,1,0,1,0,0,0,1,1,6,6,6,7,7,6,6,6,1,0,0,0,0,0
58,46509.62,1,62.50486,13.21498,0,1,1,1,1,1,0,0,0,0,1,6,5,4,6,5,6,6,7,1,0,0,0,0,1
25,49597.04,3,67.69816,7.223746,1,1,0,0,0,0,0,0,1,1,0,4,4,5,7,4,5,6,6,0,0,0,0,0,0
29,29321.25,0,59.94097,6.961508,0,0,0,1,0,0,0,1,0,0,0,6,6,7,5,4,7,5,7,1,0,0,0,1,0
66,5523.47,0,63.45694,8.695731,1,1,1,0,1,0,0,0,1,0,1,7,6,7,6,7,6,5,6,0,0,0,0,0,0
53,41900.38,0,62.83864,10.72665,0,0,1,1,0,1,1,0,0,1,0,5,6,6,5,6,5,6,5,0,0,1,0,0,0
33,41617.07,3,54.07581,13.46933,0,0,1,1,1,1,0,1,1,0,0,6,5,5,7,5,5,7,5,1,0,0,1,0,0
34,25206.38,1,70.33975,7.205236,0,0,0,1,1,0,0,1,0,1,0,4,5,4,5,6,6,5,5,0,0,0,0,1,0
28,36474.65,5,61.70273,9.177935,0,1,0,1,1,0,0,1,0,0,0,5,5,6,8,4,6,7,8,1,0,0,1,0,0
25,13487.36,4,55.74501,12.5131,0,0,1,1,0,1,1,1,1,0,1,5,4,4,4,7,5,5,5,0,0,0,0,1,0
55,23171.12,7,71.12475,12.27023,0,1,0,0,1,0,1,1,0,0,0,7,6,5,7,4,6,6,5,0,0,0,0,0,1
88,46348.16,0,66.96136,9.153981,0,1,1,1,1,1,1,0,0,1,1,6,5,5,6,7,5,4,6,0,0,0,0,0,0
79,38395.52,2,71.99373,7.593547,0,1,0,1,0,0,1,0,1,1,1,5,5,5,5,5,5,4,4,1,0,0,0,0,0
24,65486.61,3,60.98321,13.56479,0,0,1,1,0,1,0,1,0,1,0,5,6,6,5,6,5,5,5,0,0,1,0,0,0
18,29267.03,0,60.50817,11.83986,0,1,0,1,0,1,1,0,1,1,0,5,7,4,3,6,6,5,3,1,0,0,0,0,1
34,38594.57,2,59.53457,11.81333,0,1,1,1,0,1,1,0,1,0,1,6,4,3,5,6,5,5,5,1,0,0,0,0,1
31,69199.04,4,71.12849,8.647466,0,1,0,1,0,0,1,0,1,0,0,5,5,4,5,5,5,5,4,0,1,0,0,0,1
72,24592.08,0,67.78399,9.83918,1,1,1,0,0,0,1,0,0,1,1,5,4,4,6,7,4,5,5,0,0,0,1,0,0
56,8483.28,6,60.77384,10.17608,0,0,0,1,0,0,1,1,0,0,0,6,6,6,5,6,4,5,5,1,0,0,1,0,0
87,21020.26,10,64.38287,12.42426,0,0,0,1,1,1,0,1,0,1,0,5,5,5,4,7,4,4,6,1,0,0,0,1,0
70,49830.03,2,62.86571,8.244838,0,1,0,1,1,0,1,1,1,1,1,6,5,5,7,3,5,5,4,1,0,0,0,1,0
80,9743.36,1,51.60705,9.573925,0,1,1,1,0,0,1,0,0,1,0,5,5,4,6,5,6,6,5,0,0,1,0,0,0
62,39116.35,2,62.4542,7.085401,0,1,0,1,0,1,1,1,1,1,1,4,5,6,4,5,5,6,5,1,0,1,0,0,0
18,23908.68,2,60.21411,14.86709,0,1,0,1,0,0,0,1,0,0,1,7,7,5,5,5,7,6,6,1,0,1,0,0,0
79,74269.41,6,47.1766,12.06821,0,1,0,1,0,0,0,0,1,0,1,6,4,5,6,7,4,4,4,0,0,0,0,1,0
42,143641.2,1,64.5472,5.990015,1,1,1,1,0,1,1,1,1,1,1,5,5,5,6,5,6,6,4,1,0,0,0,1,0
41,40818.88,2,51.92063,7.846047,0,0,0,1,0,1,0,0,1,0,1,7,6,6,7,4,7,5,6,1,0,0,0,0,1
28,43464.06,1,54.09544,7.721397,0,1,0,1,1,0,1,0,1,1,1,5,6,5,6,5,6,6,5,0,0,0,0,0,1
36,35713.37,2,56.19138,13.80786,0,0,0,1,1,0,1,0,1,1,0,6,6,5,7,5,6,5,6,1,0,0,0,1,0
31,50967.01,2,57.98413,5.43532,1,1,1,0,1,0,0,1,1,1,0,5,4,5,7,4,5,6,4,1,0,0,0,0,1
81,87775.72,1,62.60438,14.18172,0,0,0,1,1,0,1,0,0,0,0,5,4,4,5,4,6,5,5,1,0,0,0,0,0
65,42200.42,1,42.04904,15.52293,0,1,0,1,1,0,1,0,0,0,0,6,5,5,6,7,6,5,7,0,0,0,1,0,0
64,8517.87,0,62.71718,7.843571,0,0,0,0,0,0,1,1,0,1,1,5,6,6,4,6,5,4,5,1,0,0,0,0,0
42,17271.98,0,47.4649,14.32421,0,1,0,1,0,0,0,0,1,1,0,5,5,6,6,7,5,5,5,1,0,1,0,0,0
83,55223.1,0,63.38783,11.31332,0,1,1,1,1,1,1,1,0,1,1,5,4,3,7,5,5,5,7,1,0,0,0,0,1
43,37327.76,1,56.15392,11.42906,1,0,0,1,0,0,0,0,1,0,0,4,6,5,7,4,6,6,7,1,0,1,0,0,0
45,26449.68,3,62.13428,9.343467,0,0,1,1,1,0,1,1,1,1,1,5,6,5,3,6,5,7,5,1,0,0,1,0,0
35,14865.17,0,63.90796,7.932636,0,0,0,1,1,1,0,0,0,1,0,5,5,6,6,5,6,6,5,0,0,0,0,1,0
40,35016.3,8,62.75391,13.10714,0,0,0,1,0,0,0,1,0,0,1,6,8,8,6,5,7,6,7,1,0,1,0,0,0
42,83829.32,2,64.25291,8.890323,1,1,0,1,1,0,0,1,0,0,0,4,5,6,5,7,5,5,6,1,0,1,0,0,0
65,53684.77,0,69.22651,14.39644,0,0,1,1,0,0,0,1,1,1,0,5,4,6,5,6,4,5,5,0,0,0,0,1,0
86,9539.84,3,36.28161,3.62071,0,0,1,1,1,0,1,0,1,1,1,4,4,5,5,8,5,4,5,0,0,1,0,0,0
56,51834.27,4,46.38454,8.372112,0,0,0,1,1,0,0,0,0,0,0,6,6,6,6,5,6,7,5,0,0,0,0,1,0
48,24548.06,2,62.53352,7.382379,0,0,0,1,1,1,0,0,0,1,0,5,6,6,7,5,6,7,5,1,0,0,0,0,1
45,35021.59,3,38.29305,8.217405,0,0,0,1,1,0,1,1,0,1,0,4,5,5,8,5,7,6,6,1,0,0,0,0,1
44,12558.05,1,50.62244,9.257433,0,0,0,1,0,0,0,1,0,1,1,3,3,2,5,5,2,5,5,1,0,0,1,0,0
27,41466.61,4,64.88052,7.542706,0,0,0,1,1,0,0,1,1,0,0,5,7,6,5,6,5,4,4,1,0,0,0,0,0
49,12835.28,7,45.66396,5.646097,1,0,0,1,1,1,0,0,0,0,0,7,7,6,8,5,8,6,7,0,0,0,0,0,0
68,30006.94,2,69.59341,7.929892,0,0,0,1,0,0,0,0,0,1,0,6,7,6,6,4,5,5,5,0,0,0,0,0,0
44,37078.58,1,62.1578,12.77867,0,0,0,1,0,0,0,1,0,1,0,7,7,8,5,6,6,6,6,1,0,1,0,0,0
78,17583.94,1,71.13694,14.38703,0,1,1,1,1,1,0,1,1,1,0,5,6,5,7,2,6,7,6,0,0,0,0,1,0
39,51228.78,10,64.14083,7.954615,1,0,0,1,1,0,0,0,0,0,0,4,4,4,6,7,3,4,4,0,0,0,0,1,0
60,41164.66,3,69.657,8.392515,0,0,0,1,1,1,1,1,0,1,1,6,4,4,6,6,4,5,5,0,0,0,0,0,0
87,81130.95,7,41.23951,10.76023,0,0,1,1,1,0,0,0,0,0,0,4,5,5,6,6,4,4,6,1,0,0,0,0,1
42,26005.03,1,49.20691,13.80292,1,1,0,1,0,1,0,0,0,1,0,4,5,3,5,5,5,5,4,0,0,0,0,0,1
33,33971.73,8,56.37573,2.833788,0,1,1,0,0,1,1,1,0,1,1,6,5,5,7,4,4,5,5,1,0,0,0,1,0
63,28857.38,2,39.42138,3.94786,0,1,0,1,0,0,1,0,1,0,0,5,7,4,4,8,5,5,6,1,0,0,0,0,0
72,71822.03,1,66.31761,10.14717,0,0,0,1,0,1,0,0,1,0,1,8,8,6,5,6,6,4,6,1,0,0,0,0,0
39,18813.32,8,62.52045,9.754194,0,1,1,0,0,1,0,1,0,1,1,5,4,5,5,7,5,5,7,0,0,0,0,0,1
81,15426.3,1,71.40954,9.718559,0,0,0,1,0,0,1,0,0,0,0,5,5,5,6,5,5,4,7,0,0,0,0,0,0
51,29567.14,2,58.96403,9.93934,1,1,0,1,1,0,0,0,1,0,1,6,7,6,6,6,6,5,6,0,0,0,0,0,1
39,19869.24,4,60.72007,13.34793,0,1,0,1,1,0,1,1,1,0,0,5,4,6,6,5,5,6,4,0,0,0,0,0,1
55,18001.12,3,61.46188,13.0464,0,0,0,1,1,0,0,1,0,0,0,6,5,7,6,5,7,7,5,1,0,0,1,0,0
49,7742.36,1,55.09485,8.372268,1,0,0,1,0,1,0,0,1,0,1,7,6,6,4,6,5,6,6,1,0,1,0,0,0
18,28768.29,0,40.53237,9.075447,0,0,0,1,0,0,1,0,0,0,0,5,5,5,6,5,5,6,5,0,0,0,1,0,0
88,11311.31,3,71.26615,5.218697,0,0,0,1,0,0,0,0,0,0,0,5,5,5,6,5,5,5,5,0,0,1,0,0,0
22,13102.29,2,51.36891,4.812688,0,0,0,1,1,0,0,0,0,0,0,5,4,7,7,6,6,6,8,0,0,0,0,0,0
51,28125.21,2,51.2129,9.534548,0,0,0,1,0,0,0,0,0,1,0,6,5,6,6,5,7,6,5,1,0,0,1,0,0
34,10889.01,0,52.17851,11.07583,0,0,0,1,1,0,1,0,0,1,1,6,6,6,5,6,6,5,5,0,0,0,0,0,1
51,97230.0,1,57.07265,12.89208,0,0,0,1,1,1,0,1,1,0,1,4,4,5,4,6,7,6,5,0,0,0,0,0,1
51,102431.3,2,50.49273,7.348999,0,0,1,1,0,0,1,0,1,0,0,6,6,6,4,7,5,5,4,0,0,0,0,1,0
72,9841.71,0,57.00347,13.09495,0,1,0,1,0,1,1,1,1,1,0,6,6,6,6,4,6,5,4,0,0,0,0,0,1
79,33129.89,1,71.44791,8.893585,1,0,0,1,0,0,1,1,0,0,0,5,5,4,5,4,6,4,5,0,0,0,1,0,0
80,11491.42,2,66.50713,10.49877,0,1,0,0,1,0,1,0,0,1,1,5,5,5,3,7,6,5,7,1,0,0,0,0,0
24,91326.09,3,61.82003,12.04636,0,1,0,1,0,1,0,1,0,0,1,7,7,6,5,5,7,7,6,1,0,0,0,0,0
82,12537.81,4,51.99282,12.24576,0,0,1,1,0,0,1,0,0,1,0,5,5,4,6,5,6,4,5,0,0,1,0,0,0
46,29161.56,4,68.93363,8.373351,0,0,1,1,1,0,0,1,1,0,1,5,5,6,5,6,6,6,7,0,0,0,0,0,0
71,32720.92,0,68.59726,8.714228,1,0,0,1,1,0,0,0,0,1,0,4,4,5,6,5,5,3,5,0,0,0,0,0,0
67,41311.65,2,67.53691,4.859953,0,1,0,1,0,0,1,0,0,0,0,5,6,6,4,4,5,5,5,1,0,0,1,0,0
77,17893.93,4,65.77898,4.248599,0,0,0,1,0,0,1,0,0,1,0,5,5,4,7,4,7,7,7,1,0,0,0,0,1
49,11575.14,0,64.48578,13.52153,0,1,0,1,0,1,1,1,1,0,1,4,5,6,5,5,6,5,6,1,0,1,0,0,0
78,37039.36,1,68.68812,7.400824,0,1,0,1,1,0,1,0,1,1,1,7,6,6,5,5,7,7,6,1,0,0,0,0,0
89,46051.44,0,64.79987,13.84425,0,0,0,0,0,0,0,0,1,1,1,5,6,6,6,4,6,5,5,1,0,1,0,0,0
26,42539.6,2,66.70002,12.88571,0,0,0,1,0,0,0,0,1,0,1,5,5,5,5,5,5,5,6,0,0,0,0,0,1
42,9374.34,4,55.40847,5.180762,1,0,0,1,1,0,0,0,1,0,0,7,8,7,4,5,6,6,7,1,0,0,0,1,0
45,20114.83,1,58.52385,11.22071,0,1,0,1,1,0,1,0,0,1,0,6,5,6,5,4,5,5,6,1,0,1,0,0,0
51,8361.24,4,69.12212,11.75222,0,0,1,1,1,0,0,0,0,0,1,5,5,4,7,5,7,6,7,1,0,0,1,0,0
65,12555.95,7,70.7555,7.611319,1,1,0,1,1,0,1,1,0,1,1,4,3,4,7,6,4,4,6,0,0,0,0,0,0
72,13837.86,4,62.23897,11.84312,0,1,0,1,0,0,0,0,1,0,1,6,5,5,6,6,5,5,6,1,0,0,0,0,0
43,50100.2,3,69.27587,3.741667,0,0,0,1,1,1,1,1,0,1,0,6,7,6,5,5,5,5,6,0,0,0,1,0,0
44,22802.9,4,48.27562,5.781365,0,1,0,1,0,0,1,0,0,1,0,7,6,6,6,6,6,5,5,0,0,0,0,1,0
50,33364.77,2,69.31577,6.946895,0,0,1,1,0,1,0,1,0,0,0,4,4,4,5,6,5,5,6,1,0,0,0,0,1
86,14382.5,0,43.87969,10.73266,0,0,0,1,1,1,1,1,0,1,0,5,5,4,6,5,7,7,6,1,0,0,0,0,0
29,82983.69,1,60.99965,10.97278,0,1,0,1,1,0,1,1,1,1,0,5,5,6,6,5,7,3,8,0,0,0,0,0,0
56,57552.49,0,57.60401,10.26236,0,1,0,1,0,1,1,0,0,0,0,5,5,6,6,5,4,6,5,0,0,0,0,0,1
29,111778.1,1,47.67256,11.83057,0,1,0,1,0,1,0,1,0,1,1,6,6,6,6,6,6,6,6,1,0,1,0,0,0
73,9316.7,0,65.99581,11.17449,0,1,1,1,1,0,1,1,1,0,1,5,5,6,6,7,5,5,5,1,0,1,0,0,0
73,1935.7,0,65.27026,4.188314,1,0,0,1,0,0,0,1,1,0,1,5,5,6,5,7,6,4,5,1,0,0,0,0,0
65,11955.52,3,68.61891,8.86123,0,0,1,1,1,1,0,0,0,0,1,7,7,6,5,5,5,5,5,1,0,0,1,0,0
82,19329.4,0,47.60481,6.945119,0,1,0,1,1,0,1,1,0,1,1,7,7,5,5,6,5,7,6,1,0,0,0,0,0
83,34710.68,2,68.47424,6.762606,1,1,1,1,0,0,0,0,1,0,1,6,5,6,5,4,6,7,5,1,0,0,0,0,1
49,30964.02,2,62.78883,10.67431,0,1,0,1,0,0,1,1,0,1,1,7,6,7,6,6,6,6,6,0,0,0,0,0,0
82,50637.25,0,48.01685,5.408724,0,0,0,1,1,0,1,1,1,0,1,5,6,4,6,5,5,5,6,0,0,0,0,1,0
79,117715.3,2,71.07998,12.15027,1,1,0,1,1,1,0,1,0,1,1,6,7,6,6,5,7,4,4,1,0,0,0,0,1
77,44511.9,0,61.48122,2.809005,0,0,0,1,1,0,1,1,0,1,1,7,7,7,4,7,6,6,6,1,0,0,0,1,0
18,29670.11,1,70.42068,14.45854,0,0,1,0,1,0,1,0,1,1,0,4,4,3,3,7,4,4,5,1,0,0,0,1,0
26,21046.8,5,67.10773,12.53937,0,0,0,1,0,1,0,0,0,0,1,4,5,5,6,5,5,5,5,1,0,0,0,1,0
22,40885.91,0,60.31971,7.489466,0,0,0,0,0,1,0,0,0,0,1,6,6,7,7,4,6,5,7,0,0,0,0,1,0
66,7974.41,10,60.69166,8.353322,0,0,1,1,1,1,0,1,0,0,0,4,6,4,5,5,4,4,7,0,0,0,1,0,0
63,11288.95,1,70.56821,9.502103,0,0,0,0,0,1,0,0,0,1,0,4,5,6,6,6,5,6,7,0,0,0,0,0,1
54,110343.8,1,58.95425,11.28043,0,1,0,1,0,0,0,0,1,0,0,4,2,4,6,5,4,4,4,1,0,0,0,1,0
35,186156.6,2,65.66957,12.47347,0,0,0,1,0,0,1,1,1,1,1,5,5,6,6,6,4,5,7,1,0,0,0,0,0
80,10795.57,6,50.71608,17.6619,0,1,0,1,0,0,1,0,1,0,1,6,6,7,5,6,4,6,7,1,0,0,0,0,1
72,18961.05,4,70.77383,11.62638,0,0,0,1,0,0,1,0,1,0,0,6,6,5,6,6,5,6,7,0,0,0,0,1,0
50,56565.69,3,63.9264,5.95531,1,0,0,1,1,1,0,0,1,0,0,6,6,7,6,5,7,8,6,1,0,1,0,0,0
77,8167.63,0,71.59439,11.78919,1,1,0,1,0,0,0,1,0,0,1,5,5,6,5,4,5,5,4,0,0,1,0,0,0
61,75515.78,1,71.05361,5.763324,0,1,0,1,1,0,0,0,1,1,0,4,4,5,4,8,6,5,5,0,0,0,0,0,0
29,37399.88,0,58.73457,9.040573,0,0,1,1,0,0,0,0,1,1,0,5,5,4,6,5,4,4,5,1,0,0,0,0,1
84,60276.48,1,68.20321,7.338928,0,0,0,1,0,0,1,0,1,1,0,7,7,6,4,6,5,6,6,0,0,0,0,0,1
30,15299.42,0,51.67488,8.040747,0,0,0,1,1,0,1,1,0,1,1,6,5,7,6,5,6,6,5,1,0,0,0,0,1
41,58545.72,1,60.93346,7.854625,0,1,0,1,0,0,1,1,1,1,0,5,6,5,4,6,5,4,4,1,0,0,1,0,0
77,12912.29,4,42.82102,13.22789,0,0,0,1,1,1,1,0,0,0,0,6,7,6,8,4,7,6,6,1,0,0,1,0,0
28,21423.42,0,58.57249,13.24732,0,0,0,1,1,0,0,0,0,0,0,6,6,8,5,7,5,6,6,0,0,0,0,0,0
84,53979.72,3,55.68741,8.152813,0,1,0,1,0,0,1,0,1,0,0,6,5,6,5,6,5,7,5,0,0,0,0,0,1
77,34343.05,6,69.5048,14.22857,1,1,0,1,0,1,1,1,1,0,1,6,6,6,5,5,4,5,6,0,0,0,0,0,0
86,19606.42,0,62.89177,12.77384,0,0,1,1,0,0,1,0,0,1,1,5,5,6,4,7,4,5,5,1,0,0,0,0,1
63,6025.06,1,53.60305,12.99584,0,1,0,1,1,1,1,0,1,0,1,7,6,7,5,6,7,6,7,1,0,1,0,0,0
69,30256.32,1,54.37409,9.487316,0,1,0,1,0,0,1,0,1,0,0,6,6,5,5,7,5,5,5,1,0,0,0,0,1
67,24326.72,2,52.71022,5.585927,0,1,0,1,1,0,1,0,0,1,1,7,6,5,5,6,6,4,6,0,0,1,0,0,0
21,12654.73,0,64.56029,7.979052,0,0,0,1,1,1,0,0,1,1,1,6,5,6,5,6,5,7,5,0,0,0,0,1,0
48,72425.99,2,51.9647,10.5195,0,0,1,1,0,1,1,1,0,1,0,4,5,7,4,5,5,4,4,0,0,0,1,0,0
76,21499.0,3,64.56459,9.726859,1,0,1,1,1,0,0,0,0,1,1,4,5,5,5,4,4,4,4,0,0,0,1,0,0
21,21326.64,5,58.51928,7.405549,0,1,0,1,0,1,1,0,1,0,1,6,6,6,6,4,6,7,5,1,0,0,0,0,0
24,8208.47,3,69.24664,10.77795,0,0,0,1,1,1,1,0,1,1,0,5,6,5,7,6,4,6,5,1,0,0,0,0,0
77,102702.5,0,71.75497,9.444254,0,0,0,1,1,0,0,0,1,1,0,7,6,6,6,4,7,6,5,0,0,0,0,0,1
53,3196.26,3,71.53606,9.954987,1,0,0,1,1,0,1,0,0,1,0,6,7,5,7,5,6,7,6,1,0,1,0,0,0
34,25652.0,0,62.5567,3.744797,0,0,0,1,0,0,0,0,1,1,1,3,4,4,4,6,5,6,4,1,0,0,0,1,0
58,65768.17,1,69.74686,13.55541,0,0,0,1,1,0,1,0,0,1,1,6,5,7,6,4,6,6,5,0,0,0,0,0,1
33,11624.31,3,55.48531,11.71253,0,0,0,1,0,0,1,1,1,0,0,7,6,8,5,6,8,7,6,0,1,0,0,0,0
60,19603.48,4,68.69992,7.38333,0,0,0,1,0,0,0,0,1,0,0,5,6,6,6,6,6,5,6,1,0,0,1,0,0
56,51095.47,2,65.16987,7.231659,0,1,0,1,0,0,0,0,1,0,1,6,6,4,5,5,5,5,5,0,0,0,0,0,0
48,38501.46,0,50.55452,8.890456,0,1,0,1,1,0,0,0,1,0,0,7,8,8,7,7,6,5,7,1,0,0,0,0,0
62,19418.81,2,58.0434,11.12162,0,1,0,1,0,0,0,0,1,0,1,6,7,6,5,7,6,5,4,1,0,1,0,0,0
61,87653.56,0,70.21916,7.891055,0,0,0,1,1,0,1,1,0,0,1,6,6,5,7,6,5,6,6,1,0,0,0,0,0
37,12262.31,0,61.18471,9.073098,0,1,0,0,0,1,1,0,0,0,0,6,6,7,5,6,5,5,4,1,0,1,0,0,0
89,11681.78,1,70.19945,9.425466,0,0,0,1,1,1,0,0,0,1,1,6,6,6,5,6,6,6,5,0,0,0,0,0,1
68,35917.89,1,56.76973,8.024894,1,1,0,1,0,0,1,0,1,1,1,5,5,5,5,6,5,4,6,0,0,0,0,0,0
82,45362.56,1,42.02106,5.011995,0,0,1,1,0,1,1,1,0,0,0,6,6,6,5,7,5,5,6,1,0,0,0,0,0
41,28435.25,3,59.59171,11.58921,0,0,0,1,0,1,1,0,0,1,1,6,7,6,5,6,5,6,7,1,0,0,0,1,0
54,44290.52,0,58.90417,6.833444,0,0,0,1,1,0,0,0,0,0,0,7,7,8,6,5,6,5,8,0,0,0,1,0,0
36,3686.27,3,55.64344,14.55875,0,1,0,1,1,1,0,1,0,0,1,6,5,6,5,6,7,6,5,1,0,0,1,0,0
36,22289.83,0,37.90754,6.732913,1,0,0,1,1,1,0,0,1,0,0,5,6,5,6,5,6,5,6,1,0,0,0,0,0
65,42242.38,6,65.87966,7.01939,0,1,0,1,1,1,0,0,0,1,1,3,4,4,4,6,3,4,5,1,0,0,0,0,0
25,13265.39,1,60.05643,8.377711,0,0,0,1,0,0,0,0,0,1,0,5,5,6,5,6,6,6,4,1,0,0,0,1,0
53,118281.7,2,71.21314,2.015143,1,0,0,1,0,0,0,0,0,1,1,6,5,7,6,5,5,6,8,1,0,0,0,0,1
31,59814.41,1,63.53539,4.794991,0,1,1,1,1,0,0,1,0,1,1,5,5,5,5,5,6,4,6,1,0,0,0,0,1
63,27045.06,1,58.56191,8.829607,0,0,1,1,1,1,1,1,0,1,0,8,8,7,5,6,6,7,6,1,0,0,1,0,0
85,41066.46,1,59.47229,9.467504,0,0,1,1,0,0,1,1,1,0,0,5,4,6,5,5,5,5,6,0,0,0,0,1,0
74,23288.67,2,46.55186,15.27908,0,1,0,1,0,0,0,1,1,0,0,6,5,5,6,4,7,5,6,1,0,0,0,1,0
43,49062.06,5,65.28923,10.93632,0,1,1,1,1,1,0,0,0,0,0,5,6,4,7,3,7,6,6,1,0,0,0,0,0
